Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\15,99999999.000000,21111002110001420,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\16,99999999.000000,00011112010101201,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\17,99999999.000000,20111102011101201,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\18,99999999.000000,21001011100110201,99999999,False,False,False,13,3,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\19,99999999.000000,20010102101111120,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\21,99999999.000000,01121111100110400,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\22,99999999.000000,20020112010101100,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\23,99999999.000000,10000102000110310,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\24,99999999.000000,21120111000110020,99999999,False,False,False,14,3,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\25,99999999.000000,00120102100001320,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\26,99999999.000000,21110012111110211,99999999,False,False,False,15,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\27,99999999.000000,20121011110100010,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\10,99999999.000000,01120101101101220,9753.694447543412,False,True,True,10,5,2,138364323.32399285,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\28,99999999.000000,21010012100000220,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\29,99999999.000000,21110112101111401,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\20,99999999.000000,01010002111111301,11465.969804917651,False,True,True,9,4,1,56465874.79586056,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\30,99999999.000000,20020102111001320,99999999,False,False,False,15,6,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\31,99999999.000000,21020012000110410,99999999,False,False,False,12,5,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\33,99999999.000000,20111011010001301,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\34,99999999.000000,21111112011101120,99999999,False,False,False,17,5,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\35,99999999.000000,00120100110111421,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\36,99999999.000000,20020102101000411,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\37,99999999.000000,00120001000100021,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\39,99999999.000000,11100110010011020,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\40,99999999.000000,21111012001110120,99999999,False,False,False,15,4,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\41,99999999.000000,21011002011000420,99999999,False,False,False,15,7,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\43,99999999.000000,21111102011111200,99999999,False,False,False,15,4,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\44,99999999.000000,21020011100010420,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\42,99999999.000000,11011001111100210,99999999,False,False,False,13,4,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\45,99999999.000000,21120100111001311,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\46,99999999.000000,00000012100110321,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\47,99999999.000000,20101112001010310,99999999,False,False,False,13,6,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\48,99999999.000000,00121112110000411,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\32,99999999.000000,01001112011010401,10435.939171597533,True,True,True,10,6,1,1659.4106051868891,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\49,99999999.000000,21010101101101320,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\50,99999999.000000,00101110110010211,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\51,99999999.000000,21000112001101300,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\52,99999999.000000,21100010001010421,99999999,False,False,False,12,7,1,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\54,99999999.000000,20020000010100220,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\55,99999999.000000,21111102011111201,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\56,99999999.000000,00121012101101201,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\57,99999999.000000,10001002001000311,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\58,99999999.000000,21001111000101320,99999999,False,False,False,14,5,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\59,99999999.000000,10110002000010200,8348.061196563023,True,True,True,8,5,2,6312.172444187725,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\61,99999999.000000,11011112101100321,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\62,99999999.000000,21101012001001421,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\63,99999999.000000,10011112110001310,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\64,99999999.000000,01101000011101220,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\65,99999999.000000,10021111110000111,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\66,99999999.000000,20100001110000220,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\67,99999999.000000,00001111100101401,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\53,99999999.000000,10101012011101121,9716.063848606153,True,True,True,12,5,1,-1.0187600884181999e+18,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\68,99999999.000000,01010012110001211,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\69,99999999.000000,21010001100111400,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\70,99999999.000000,00021112011101000,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\71,99999999.000000,00121010001000320,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\72,99999999.000000,21011111101000021,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\73,99999999.000000,01120102010001121,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\74,99999999.000000,10020112000100000,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\75,99999999.000000,21021000000001121,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\76,99999999.000000,00121011010101220,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\77,99999999.000000,21011012001010401,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\78,99999999.000000,21020012001100000,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\79,99999999.000000,20001000110000400,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\80,99999999.000000,20020012000010221,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\38,99999999.000000,11120010000001321,9459.233559154247,False,True,True,10,7,1,2363222008.3404784,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\60,99999999.000000,01011112110001121,12483.146453112315,False,True,True,12,5,1,1812794900.7993708,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\1,99999999.000000,21010012001100000,99999999,False,False,False,13,3,2,99999999,99999999,0,From NM_0_1: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\2,99999999.000000,21011002101101021,99999999,False,False,False,15,3,1,99999999,99999999,0,From NM_0_2: No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\3,99999999.000000,20000112001101300,99999999,False,False,False,0,0,0,99999999,0,0,From NM_0_3: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\0\4,99999999.000000,00120101101100401,99999999,False,False,False,9,7,1,99999999,99999999,0,From NM_0_4: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\8,99999999.000000,20000000110000401,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\6,99999999.000000,20111101101101320,99999999,False,False,False,15,6,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\7,99999999.000000,20010012100000420,99999999,False,False,False,13,7,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\5,99999999.000000,21010010011100201,99999999,False,False,False,13,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\9,99999999.000000,10011111110000111,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\11,99999999.000000,10110102101110110,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\12,99999999.000000,20011012010000401,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\13,99999999.000000,20121112111101110,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\14,99999999.000000,20100110010011201,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\10,99999999.000000,00001112110000321,12839.482413144595,False,False,False,11,6,1,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\15,99999999.000000,21111112110011221,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\16,99999999.000000,01010002111111101,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\18,99999999.000000,01120101101001301,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\19,99999999.000000,21120111000001111,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\20,99999999.000000,10021111100100020,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\21,99999999.000000,21020000100000210,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\24,99999999.000000,20100000010011020,99999999,False,False,False,10,4,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\25,99999999.000000,00101000011101220,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\17,99999999.000000,00111011110011200,9229.028169438305,True,True,True,10,5,2,7489.561646962984,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\25,99999999.000000,00120102100001320,99999999,False,False,False,0,0,0,99999999,0,0,From NM_2_25: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\23,99999999.000000,11110001010011301,9672.763435776214,False,False,False,10,6,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\29,99999999.000000,21110012101110210,99999999,False,False,False,14,4,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\30,99999999.000000,21021010100010411,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\22,99999999.000000,01120102000001120,9748.08530400391,False,True,True,8,6,2,404069.4652466501,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\31,99999999.000000,00021112011110121,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\32,99999999.000000,21111002001101000,99999999,False,False,False,13,4,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\33,99999999.000000,21110112101111411,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\34,99999999.000000,00121112100000320,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\2\49,99999999.000000,21010101101101320,99999999,False,False,False,0,0,0,99999999,0,0,From NM_2_49: 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\35,99999999.000000,00120101110111421,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\37,99999999.000000,21020112000110321,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\38,99999999.000000,10000011100000420,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\39,99999999.000000,21010012111000211,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\40,99999999.000000,21110012111101211,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\41,99999999.000000,21000112011010411,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\42,99999999.000000,11020112010101100,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\43,99999999.000000,11110002010001020,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\44,99999999.000000,21111002111101101,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\26,99999999.000000,11120112000110211,9539.824748665442,True,True,True,11,4,1,7.228737425104694,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\45,99999999.000000,01020000001010410,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\46,99999999.000000,20101112000000121,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\28,99999999.000000,00121010001000321,99999999,False,False,False,9,7,1,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\47,99999999.000000,21001011001101111,99999999,False,False,False,13,4,1,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\48,99999999.000000,10001101110000320,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\49,99999999.000000,20001010111000420,99999999,False,False,False,14,7,2,99999999,99999999,0,No important warnings
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\50,99999999.000000,01111012011101121,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\51,99999999.000000,20121102000010221,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\52,99999999.000000,20020012111101201,99999999,False,False,False,14,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\53,99999999.000000,10120101110000421,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\54,99999999.000000,20001011101100311,99999999,False,False,False,13,5,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\55,99999999.000000,11101112010101220,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\56,99999999.000000,00120110010011020,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\57,99999999.000000,20020112101000411,99999999,False,False,False,14,7,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\58,99999999.000000,00021010001000020,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\60,99999999.000000,01010002011001121,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\61,99999999.000000,20000102100111311,99999999,False,False,False,11,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\62,99999999.000000,10121102101000311,99999999,False,False,False,0,0,0,99999999,0,0,
C:\Users\vnazarov.CERTARA\pydarwin\Example4\temp\3\59,99999999.000000,01120102010110301,12024.276932695813,False,False,False,8,5,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
